run_dir,setting,language_mode,language,model_family,seed,context,features,include_mwe_segment,transform,id,label,test_pred,test_proba_literal,MWE,seen_mwe_type,train_mwe_freq_bin,is_ambiguous_mwe,slice_minority_instance,slice_ambiguous
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,b12624a9-2c82-429a-9375-f7404cb86b27,0,0,0.0008535722154192,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,30ad6177-e478-4d2f-bfd3-88b59990a883,0,0,0.0008637678693048,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,ef61c592-93d1-41b4-8b44-92461c78a769,0,1,0.998267412185669,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,0fb71159-3887-4257-bdbf-449382dee91a,0,0,0.0010528948623687,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,bc4ec22f-ba8e-44b5-8360-24938b9a5f61,1,1,0.9994743466377258,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,51225037-41cf-47e7-9aa5-a985d6dc9ab1,1,1,0.9996993541717528,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,1bb1130e-0d24-49f0-bde0-0164f7f62af7,1,1,0.9996800422668456,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,3324ef8f-65f7-4264-8017-995600d6ba92,1,1,0.9996845722198486,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,275e2499-e42b-4d05-88cd-dfc50687e8c5,1,1,0.9996812343597412,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,43af7f11-9d1c-4659-8da8-0ad15696e9d4,1,1,0.9994376301765442,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,cbe0992f-83bc-4ecc-9da0-3fb6d01a771c,1,1,0.9996201992034912,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,fb2d819c-449a-47f5-9f62-374ec4e42211,1,1,0.9975010752677916,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,27c040e8-045b-4ac3-997b-a9bc616288fa,1,1,0.9543520212173462,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,312d380b-8f58-442e-bd29-2eac086a9312,1,1,0.9980549812316896,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,fc478dad-7b7c-4115-b5ed-76792888f42b,1,1,0.9997127652168274,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,b4b8311f-c8ae-44cc-8326-404b05270856,1,1,0.9994056224822998,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,53f8d09b-0472-413c-bc72-6d421b1e103b,1,1,0.9965274930000304,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,46e72954-6e9c-4ad6-bdbc-279419f9ab06,0,0,0.0010239152470603,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,853a70cc-49a1-40b8-839c-c39ed593a257,0,0,0.001781023456715,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,2f88d4c6-1ca9-496f-ada5-ed76a17172ab,0,0,0.0010374581906944,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,c2a3d085-f39b-4602-be63-2c0a2feb03db,0,0,0.0011428141733631,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,9bca1d7c-c1ae-481d-b620-077a27f0bf85,0,0,0.0027325542178004,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,1790d3e5-d1c0-4778-bfc3-6e804beac4b3,0,0,0.0012973932316526,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,a729e3e6-f3ae-4fd8-a6ab-bfcded910bda,0,0,0.0016282885335385,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,8ff80ace-4c83-44d0-a42f-2e3c1cf5cf02,0,0,0.0019161837408319,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,522de69a-9368-429d-981e-48ea6615eadc,0,0,0.0013924654340371,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,4671db40-5339-498d-8997-a219e2733dee,0,0,0.0010582528775557,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,fc932c50-a6ad-4fa8-89bd-0955d7aba421,0,0,0.0012185935629531,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,e06f627e-c759-4e51-bc2d-f7476974c7b4,0,0,0.0019660503603518,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,f04e4838-f302-4a4d-9f43-4493865e1e9a,0,0,0.0033683201763778,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,7f46324c-1c5d-4fb9-9430-4d391af207a2,0,0,0.002468061633408,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,6c16cb0e-75ad-4549-863c-1bc26f08bc38,0,0,0.0015182015486061,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,5c54426f-0de9-47e8-b4b5-501022277a68,0,0,0.0010166324209421,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,cccb4f8a-effb-4334-b077-0745d4a87496,0,0,0.002531943609938,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,7221594d-4625-479a-9052-d5f3506d949a,0,0,0.0023573359940201,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,3b81e12b-af21-48dc-8877-752268126a82,0,0,0.0141494255512952,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,1debd504-26f9-4ec7-a5d3-6b4bdfc2a59d,0,0,0.0019523600349202,black operation,False,10-19,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,8fd41d72-4988-4f35-b88b-9e243d412e1a,1,1,0.999642014503479,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,cc92f6d9-3348-4fa8-8ec8-01ed00555b90,1,1,0.999593198299408,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,b64952e7-2e6e-45ae-9a51-d2ef6ca0b782,1,1,0.5096666812896729,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,a114cb70-e5b2-4e5c-b45d-d28a7348b22c,1,1,0.9995705485343932,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,6f09df0c-fa49-4f00-a220-f9ec735c5e1d,1,1,0.994510293006897,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,08daf7bd-38ed-486a-926d-1e5a72b26f58,0,1,0.9971261620521544,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,6e8efa14-7861-4dd9-a470-28b93bed8761,0,0,0.1582573056221008,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,73bfdf0b-0603-4d94-847e-66c204b8600a,0,1,0.9258174896240234,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,f18f8b13-b9b8-4f82-bc50-33f09451db0b,0,1,0.9958438277244568,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,a7ad1850-8ff8-4a09-bb2f-247c597e8960,0,1,0.9990969896316528,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,b9717c8d-badf-48b5-a817-ee8ebab1d654,0,1,0.9679914116859436,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,5ae72d51-e7a3-45fc-987f-83bf5291dfb2,0,1,0.9986993074417114,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,fdce65a7-3562-48ff-acfa-0b56ab8f511c,0,1,0.9989433884620668,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,544d5c08-50bd-4f65-9997-3044a46a6df4,0,1,0.9770659804344176,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,699f8b9f-5924-4d27-bead-246adfd58ade,0,1,0.9916638135910034,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,e22b1629-5da4-4658-a027-610cd5ab1e86,1,1,0.9996817111968994,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,c73408c0-a887-4a56-8d3f-f0db4824a64e,1,1,0.99969744682312,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,0f811b73-52ea-4808-b20b-afc01823fa8e,1,1,0.9996833801269532,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,df33df52-34f4-47ef-ba43-ca1ce9a81114,1,1,0.9996917247772216,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,e5090c63-b68b-4cff-af16-ed4304d74cbf,0,1,0.999471127986908,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,8536c950-83b4-4b68-9dcb-e864a10b7358,0,1,0.998329222202301,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,29251e7d-40bb-4e74-bd5d-a2989b0fa200,0,1,0.996005356311798,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,700b97b9-bd59-442a-8f80-e20fbb40e3b2,0,1,0.9996984004974364,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,d074fe64-7958-4f20-88bb-8a479f7d20b8,1,1,0.999716818332672,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,b675bfb6-137e-4357-a8cb-450581d2b491,1,1,0.9997145533561708,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,d260a8c5-d29a-4c98-98e1-038b1fb0e107,1,1,0.9997208714485168,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,326e6547-c244-4e82-b04a-91e86f02d265,1,1,0.9997219443321228,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,1aa65a66-57e1-4169-a769-64facb9ede37,1,1,0.9997071623802184,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,dd7b9268-7305-4b93-abb8-bf1653352879,1,1,0.9997037053108216,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,d9f411de-01c0-4427-885c-02279d0a5e89,1,1,0.9996943473815918,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,168cea07-2458-455b-b236-f905f7b9da4e,1,1,0.999687433242798,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,344200dd-b756-40cf-b758-d0ee97566529,1,1,0.9997095465660096,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,9720b2fa-3eee-4229-876a-5c7e3a5e84de,1,1,0.9997147917747498,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,2ff12bc5-e7b7-477e-91e5-389b40c7fcf8,1,1,0.9997096657752992,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,8fe8f0ae-3f7c-4895-9bfd-8b4563c6ad0e,1,1,0.9997093081474304,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,9446918a-198b-4641-80a1-9aafad954277,1,1,0.9997022747993468,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,80e9c1da-374c-4f06-a456-68e393f67e99,1,1,0.9997128844261168,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,66a6bb5c-08a3-4062-9065-9af2a1eca616,1,1,0.9996994733810424,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,1fffdad4-c1f3-4317-9cba-f93a9f768d36,1,1,0.9997005462646484,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,4174da3e-bf73-45bb-9171-26c56750252f,1,1,0.9997137188911438,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,e890a571-5c83-44cf-a448-0aa7270a4076,1,1,0.999716818332672,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,6c158178-1946-4704-9cba-2a9d54718de1,1,1,0.9997031092643738,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,554a2d61-f74e-4d06-a4dd-935032588244,1,1,0.9996950626373292,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,0e303b77-81b4-4aca-ae2d-ea5743d4ce8e,1,1,0.9997157454490662,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,e5826933-e43b-4c54-ad59-a1005fc77f5d,1,1,0.9997184872627258,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,4ad6ba25-52a0-4206-b20a-33d442056d97,1,1,0.999692440032959,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,b871c0e3-8979-45d6-9a98-d69c35dabfd2,0,0,0.0016399449668824,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,5e421b15-ef6b-4aa9-a4e3-72ce5b07f0ed,0,0,0.0011392391752451,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,46ab5607-f39a-4894-8f0a-b24ee2020a21,0,0,0.0009813961805775,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,8dfbcd77-be16-46cc-b6f3-2700497723bb,0,0,0.0020616177935153,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,f2f56992-2987-4672-858d-03dcfee68009,0,0,0.0009228232083842,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,9efc0185-85a6-4ccf-9526-54ceeec7d7e6,0,0,0.0013597536599263,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,46225bc9-36c9-45e7-b632-4080597aba44,0,0,0.002747036749497,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,b352846d-fa13-4e5d-bd48-a0a9187c9142,0,0,0.0031632022000849,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,c3303839-4cde-461e-ae06-28b3bfafbede,0,0,0.0019737142138183,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,9a1f1c60-efaa-44ff-a16d-53a255f391a4,0,0,0.0143766468390822,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,90f1807e-b0e9-4060-b0c8-36e06a5e0acc,0,0,0.0023616517428308,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,35e79959-f665-4d55-a0be-3c2c09bd5c9d,0,1,0.9757571816444396,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,3bd1ec87-9bd7-42a9-91a9-bb5c0a37c38d,0,0,0.0024598084855824,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,b2ad2e17-ef2d-42ee-ba90-8573d1cb4080,0,0,0.0213436540216207,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,ccb9cc23-1eac-4e9f-adcb-eef615a43cc7,0,1,0.995717704296112,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,27e6b236-2153-41bc-9373-e57db2b06ca6,1,1,0.9996330738067628,crash course,False,10-19,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,8a23d5e7-c030-4140-b1bc-69212df86f45,1,1,0.9995843768119812,crash course,False,10-19,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,8316a080-7e42-4c12-ba24-d3e0cba63f8e,1,1,0.9987329840660096,crash course,False,10-19,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,ef4ad437-ed17-400a-a7f5-c3adcf9d96c0,1,1,0.9994297623634338,crash course,False,10-19,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,3753642f-4ec2-486c-998c-d08d61ce9709,1,1,0.989376664161682,smoking jacket,False,20-29,True,minority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,043aaa99-4347-48f5-9d92-d14fbb8c860a,0,0,0.0416814088821411,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,4c03d0b3-2ef9-457a-8e80-b5240a0d94be,0,0,0.0010640425607562,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,e7625c05-df61-4ab9-b9ab-68b4d9de2cb0,0,0,0.0025970556307584,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,356fa29a-31f1-4fbc-8633-2339abbf2cfc,0,0,0.0016548690618947,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,a87fc242-6609-4a06-a7ea-0fdce501ef4d,0,0,0.0009055582922883,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,2903ec20-f69d-4f9b-af0f-df19f083708b,0,0,0.0012643135851249,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,fcc73487-7232-4911-a9a4-175ddd151377,0,0,0.0010128576541319,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,c5c219c8-5d0a-4c51-a852-d4c0b5f02555,0,0,0.0008286465890705,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,204ec6cf-7a53-4745-a86d-2917868df5bb,0,0,0.0009055824484676,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,d856a347-fe58-42da-b9c5-bc9945fb8fb0,0,0,0.0014587519690394,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,f58ed60d-82ca-4b2c-ae23-d550d6b11f13,0,0,0.0009723313851282,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,3f5a7421-1318-42fe-8ebc-5003ef444463,0,0,0.0014367526164278,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,d362cebe-bb99-48c6-985b-4c003031de1b,0,0,0.0010756119154393,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,cb1ec32c-370c-4efd-ace4-b0050ffa6d09,0,0,0.0012004583841189,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,0ca57fc4-624c-4f48-9d99-149bc0e57c94,0,0,0.0009204153320752,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,5e405d2c-e85c-4bf7-95bb-41d2d9839eeb,0,0,0.0020213134121149,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,d50a5d1d-bdd6-4de4-99fd-92a105b8a304,0,0,0.0012445527827367,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,f03c2efb-180e-4364-97ef-13594a74bfab,0,0,0.0049565457738935,smoking jacket,False,20-29,True,majority,hard
zero_shot__EN__target_True_none_ner__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,ner,True,none,d7a83a11-c84a-4e31-bb77-bada496b3a28,0,0,0.0007885419181548,smoking jacket,False,20-29,True,majority,hard
